[34m[1mwandb[0m: Detected [huggingface_hub.inference, openai] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                         
{'loss': 4.2311, 'grad_norm': 138.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.2554, 'grad_norm': 11.1875, 'learning_rate': 1.6931945556445158e-05, 'epoch': 0.15}
{'loss': 0.2747, 'grad_norm': 7.21875, 'learning_rate': 1.692874299439552e-05, 'epoch': 0.15}
{'loss': 0.3112, 'grad_norm': 13.0, 'learning_rate': 1.6925540432345876e-05, 'epoch': 0.15}
{'loss': 0.2636, 'grad_norm': 4.625, 'learning_rate': 1.692233787029624e-05, 'epoch': 0.15}
{'loss': 0.2563, 'grad_norm': 9.6875, 'learning_rate': 1.69191353082466e-05, 'epoch': 0.15}
{'loss': 0.3037, 'grad_norm': 17.0, 'learning_rate': 1.691593274619696e-05, 'epoch': 0.16}
{'loss': 0.2883, 'grad_norm': 15.9375, 'learning_rate': 1.6912730184147318e-05, 'epoch': 0.16}
{'loss': 0.3013, 'grad_norm': 11.4375, 'learning_rate': 1.6909527622097678e-05, 'epoch': 0.16}
{'loss': 0.3075, 'grad_norm': 20.25, 'learning_rate': 1.690632506004804e-05, 'epoch': 0.16}
{'loss': 0.2808, 'grad_norm': 5.09375, 'learning_rate': 1.6903122497998403e-05, 'epoch': 0.16}
{'loss': 0.3055, 'grad_norm': 7.09375, 'learning_rate': 1.689991993594876e-05, 'epoch': 0.16}
{'loss': 0.2892, 'grad_norm': 5.71875, 'learning_rate': 1.689671737389912e-05, 'epoch': 0.16}
{'loss': 0.2911, 'grad_norm': 7.03125, 'learning_rate': 1.689351481184948e-05, 'epoch': 0.16}
{'loss': 0.283, 'grad_norm': 18.625, 'learning_rate': 1.689031224979984e-05, 'epoch': 0.16}
{'loss': 0.2968, 'grad_norm': 4.71875, 'learning_rate': 1.68871096877502e-05, 'epoch': 0.16}
{'loss': 0.3226, 'grad_norm': 17.375, 'learning_rate': 1.6883907125700562e-05, 'epoch': 0.16}
{'loss': 0.2811, 'grad_norm': 12.75, 'learning_rate': 1.6880704563650923e-05, 'epoch': 0.16}
{'loss': 0.3027, 'grad_norm': 6.40625, 'learning_rate': 1.6877502001601283e-05, 'epoch': 0.16}
{'loss': 0.2546, 'grad_norm': 4.34375, 'learning_rate': 1.6874299439551643e-05, 'epoch': 0.16}
{'loss': 0.2728, 'grad_norm': 5.09375, 'learning_rate': 1.6871096877502004e-05, 'epoch': 0.16}
{'loss': 0.2715, 'grad_norm': 4.375, 'learning_rate': 1.686789431545236e-05, 'epoch': 0.16}
{'loss': 0.2744, 'grad_norm': 5.25, 'learning_rate': 1.6864691753402725e-05, 'epoch': 0.16}
{'loss': 0.3531, 'grad_norm': 18.125, 'learning_rate': 1.6861489191353085e-05, 'epoch': 0.16}
{'loss': 0.2916, 'grad_norm': 9.9375, 'learning_rate': 1.6858286629303446e-05, 'epoch': 0.16}
{'loss': 0.3067, 'grad_norm': 14.9375, 'learning_rate': 1.6855084067253803e-05, 'epoch': 0.16}
{'loss': 0.2968, 'grad_norm': 4.34375, 'learning_rate': 1.6851881505204163e-05, 'epoch': 0.16}
{'loss': 0.2883, 'grad_norm': 6.71875, 'learning_rate': 1.6848678943154524e-05, 'epoch': 0.16}
{'loss': 0.275, 'grad_norm': 5.75, 'learning_rate': 1.6845476381104884e-05, 'epoch': 0.16}
{'loss': 0.289, 'grad_norm': 6.09375, 'learning_rate': 1.6842273819055245e-05, 'epoch': 0.16}
{'loss': 0.2666, 'grad_norm': 4.84375, 'learning_rate': 1.6839071257005605e-05, 'epoch': 0.16}
{'loss': 0.2571, 'grad_norm': 7.09375, 'learning_rate': 1.6835868694955966e-05, 'epoch': 0.16}
{'loss': 0.2922, 'grad_norm': 5.34375, 'learning_rate': 1.6832666132906326e-05, 'epoch': 0.16}
{'loss': 0.3125, 'grad_norm': 8.9375, 'learning_rate': 1.6829463570856687e-05, 'epoch': 0.16}
{'loss': 0.2839, 'grad_norm': 8.0, 'learning_rate': 1.6826261008807047e-05, 'epoch': 0.16}
{'loss': 0.2717, 'grad_norm': 7.03125, 'learning_rate': 1.6823058446757408e-05, 'epoch': 0.16}
{'loss': 0.2636, 'grad_norm': 5.21875, 'learning_rate': 1.6819855884707768e-05, 'epoch': 0.16}
{'loss': 0.2764, 'grad_norm': 7.875, 'learning_rate': 1.681665332265813e-05, 'epoch': 0.16}
{'loss': 0.2908, 'grad_norm': 7.875, 'learning_rate': 1.6813450760608486e-05, 'epoch': 0.16}
{'loss': 0.2849, 'grad_norm': 6.90625, 'learning_rate': 1.681024819855885e-05, 'epoch': 0.16}
{'loss': 0.2673, 'grad_norm': 5.21875, 'learning_rate': 1.680704563650921e-05, 'epoch': 0.16}
{'loss': 0.2497, 'grad_norm': 5.59375, 'learning_rate': 1.680384307445957e-05, 'epoch': 0.16}
{'loss': 0.2762, 'grad_norm': 8.8125, 'learning_rate': 1.6800640512409928e-05, 'epoch': 0.16}
{'loss': 0.3119, 'grad_norm': 10.6875, 'learning_rate': 1.6797437950360288e-05, 'epoch': 0.16}
{'loss': 0.2895, 'grad_norm': 17.75, 'learning_rate': 1.679423538831065e-05, 'epoch': 0.16}
{'loss': 0.3005, 'grad_norm': 13.3125, 'learning_rate': 1.6791032826261012e-05, 'epoch': 0.16}
{'loss': 0.2837, 'grad_norm': 11.1875, 'learning_rate': 1.678783026421137e-05, 'epoch': 0.16}
{'loss': 0.286, 'grad_norm': 5.625, 'learning_rate': 1.678462770216173e-05, 'epoch': 0.16}
{'loss': 0.2374, 'grad_norm': 12.75, 'learning_rate': 1.678142514011209e-05, 'epoch': 0.16}
{'loss': 0.2902, 'grad_norm': 5.71875, 'learning_rate': 1.677822257806245e-05, 'epoch': 0.16}
{'loss': 0.2601, 'grad_norm': 5.09375, 'learning_rate': 1.677502001601281e-05, 'epoch': 0.16}
{'loss': 0.2324, 'grad_norm': 4.375, 'learning_rate': 1.6771817453963172e-05, 'epoch': 0.16}
{'loss': 0.2019, 'grad_norm': 5.0625, 'learning_rate': 1.6768614891913532e-05, 'epoch': 0.16}
{'loss': 0.2382, 'grad_norm': 5.1875, 'learning_rate': 1.6765412329863893e-05, 'epoch': 0.16}
{'loss': 0.2803, 'grad_norm': 8.6875, 'learning_rate': 1.6762209767814253e-05, 'epoch': 0.16}
{'loss': 0.4487, 'grad_norm': 25.25, 'learning_rate': 1.6759007205764614e-05, 'epoch': 0.16}
{'loss': 0.3163, 'grad_norm': 12.375, 'learning_rate': 1.675580464371497e-05, 'epoch': 0.16}
{'loss': 0.2921, 'grad_norm': 8.625, 'learning_rate': 1.6752602081665335e-05, 'epoch': 0.16}
{'loss': 0.2469, 'grad_norm': 6.28125, 'learning_rate': 1.6749399519615695e-05, 'epoch': 0.16}
{'loss': 0.3329, 'grad_norm': 11.0625, 'learning_rate': 1.6746196957566056e-05, 'epoch': 0.16}
{'loss': 0.3771, 'grad_norm': 16.625, 'learning_rate': 1.6742994395516413e-05, 'epoch': 0.16}
{'loss': 0.34, 'grad_norm': 14.8125, 'learning_rate': 1.6739791833466773e-05, 'epoch': 0.16}
{'loss': 0.2616, 'grad_norm': 3.9375, 'learning_rate': 1.6736589271417134e-05, 'epoch': 0.16}
{'loss': 0.3316, 'grad_norm': 21.125, 'learning_rate': 1.6733386709367498e-05, 'epoch': 0.16}
{'loss': 0.2696, 'grad_norm': 4.3125, 'learning_rate': 1.6730184147317855e-05, 'epoch': 0.16}
{'loss': 0.2765, 'grad_norm': 11.875, 'learning_rate': 1.6726981585268215e-05, 'epoch': 0.16}
{'loss': 0.2585, 'grad_norm': 9.5, 'learning_rate': 1.6723779023218576e-05, 'epoch': 0.16}
{'loss': 0.2856, 'grad_norm': 5.125, 'learning_rate': 1.6720576461168936e-05, 'epoch': 0.16}
{'loss': 0.2867, 'grad_norm': 5.75, 'learning_rate': 1.6717373899119297e-05, 'epoch': 0.16}
{'loss': 0.3021, 'grad_norm': 11.1875, 'learning_rate': 1.6714171337069657e-05, 'epoch': 0.17}
{'loss': 0.2572, 'grad_norm': 4.0, 'learning_rate': 1.6710968775020018e-05, 'epoch': 0.17}
{'loss': 0.3055, 'grad_norm': 9.75, 'learning_rate': 1.6707766212970378e-05, 'epoch': 0.17}
{'loss': 0.2992, 'grad_norm': 5.9375, 'learning_rate': 1.670456365092074e-05, 'epoch': 0.17}
{'loss': 0.3302, 'grad_norm': 14.875, 'learning_rate': 1.67013610888711e-05, 'epoch': 0.17}
{'loss': 0.2909, 'grad_norm': 5.15625, 'learning_rate': 1.6698158526821456e-05, 'epoch': 0.17}
{'loss': 0.2946, 'grad_norm': 16.375, 'learning_rate': 1.669495596477182e-05, 'epoch': 0.17}
{'loss': 0.3113, 'grad_norm': 11.3125, 'learning_rate': 1.669175340272218e-05, 'epoch': 0.17}
{'loss': 0.2789, 'grad_norm': 6.28125, 'learning_rate': 1.668855084067254e-05, 'epoch': 0.17}
{'loss': 0.2775, 'grad_norm': 7.1875, 'learning_rate': 1.6685348278622898e-05, 'epoch': 0.17}
{'loss': 0.2797, 'grad_norm': 4.28125, 'learning_rate': 1.668214571657326e-05, 'epoch': 0.17}
{'loss': 0.2484, 'grad_norm': 3.78125, 'learning_rate': 1.6678943154523622e-05, 'epoch': 0.17}
{'loss': 0.2788, 'grad_norm': 4.59375, 'learning_rate': 1.6675740592473983e-05, 'epoch': 0.17}
{'loss': 0.2519, 'grad_norm': 3.640625, 'learning_rate': 1.667253803042434e-05, 'epoch': 0.17}
{'loss': 0.3346, 'grad_norm': 14.5625, 'learning_rate': 1.66693354683747e-05, 'epoch': 0.17}
{'loss': 0.2479, 'grad_norm': 3.671875, 'learning_rate': 1.666613290632506e-05, 'epoch': 0.17}
{'loss': 0.2586, 'grad_norm': 4.21875, 'learning_rate': 1.666293034427542e-05, 'epoch': 0.17}
{'loss': 0.299, 'grad_norm': 10.9375, 'learning_rate': 1.6659727782225782e-05, 'epoch': 0.17}
{'loss': 0.268, 'grad_norm': 3.734375, 'learning_rate': 1.6656525220176142e-05, 'epoch': 0.17}
{'loss': 0.2975, 'grad_norm': 8.3125, 'learning_rate': 1.6653322658126503e-05, 'epoch': 0.17}
{'loss': 0.3113, 'grad_norm': 13.4375, 'learning_rate': 1.6650120096076863e-05, 'epoch': 0.17}
{'loss': 0.3403, 'grad_norm': 15.1875, 'learning_rate': 1.6646917534027224e-05, 'epoch': 0.17}
{'loss': 0.3318, 'grad_norm': 13.375, 'learning_rate': 1.6643714971977584e-05, 'epoch': 0.17}
{'loss': 0.256, 'grad_norm': 7.8125, 'learning_rate': 1.6640512409927945e-05, 'epoch': 0.17}
{'loss': 0.26, 'grad_norm': 6.09375, 'learning_rate': 1.6637309847878305e-05, 'epoch': 0.17}
{'loss': 0.2835, 'grad_norm': 5.90625, 'learning_rate': 1.6634107285828666e-05, 'epoch': 0.17}
{'loss': 0.2661, 'grad_norm': 3.984375, 'learning_rate': 1.6630904723779026e-05, 'epoch': 0.17}
{'loss': 0.2648, 'grad_norm': 6.96875, 'learning_rate': 1.6627702161729383e-05, 'epoch': 0.17}
{'loss': 0.263, 'grad_norm': 3.734375, 'learning_rate': 1.6624499599679744e-05, 'epoch': 0.17}
{'loss': 0.2524, 'grad_norm': 7.25, 'learning_rate': 1.6621297037630108e-05, 'epoch': 0.17}
{'loss': 0.2968, 'grad_norm': 9.75, 'learning_rate': 1.6618094475580465e-05, 'epoch': 0.17}
{'loss': 0.2916, 'grad_norm': 5.1875, 'learning_rate': 1.6614891913530825e-05, 'epoch': 0.17}
{'loss': 0.3082, 'grad_norm': 4.34375, 'learning_rate': 1.6611689351481186e-05, 'epoch': 0.17}
{'loss': 0.2518, 'grad_norm': 3.796875, 'learning_rate': 1.6608486789431546e-05, 'epoch': 0.17}
{'loss': 0.2697, 'grad_norm': 4.40625, 'learning_rate': 1.6605284227381907e-05, 'epoch': 0.17}
{'loss': 0.2925, 'grad_norm': 11.375, 'learning_rate': 1.6602081665332267e-05, 'epoch': 0.17}
{'loss': 0.3107, 'grad_norm': 6.0, 'learning_rate': 1.6598879103282627e-05, 'epoch': 0.17}
{'loss': 0.2597, 'grad_norm': 6.8125, 'learning_rate': 1.6595676541232988e-05, 'epoch': 0.17}
{'loss': 0.3076, 'grad_norm': 12.0, 'learning_rate': 1.659247397918335e-05, 'epoch': 0.17}
{'loss': 0.2762, 'grad_norm': 8.9375, 'learning_rate': 1.658927141713371e-05, 'epoch': 0.17}
{'loss': 0.2813, 'grad_norm': 5.8125, 'learning_rate': 1.6586068855084066e-05, 'epoch': 0.17}
{'loss': 0.3201, 'grad_norm': 5.28125, 'learning_rate': 1.658286629303443e-05, 'epoch': 0.17}
{'loss': 0.2727, 'grad_norm': 3.890625, 'learning_rate': 1.657966373098479e-05, 'epoch': 0.17}
{'loss': 0.2999, 'grad_norm': 6.65625, 'learning_rate': 1.657646116893515e-05, 'epoch': 0.17}
{'loss': 0.2965, 'grad_norm': 14.25, 'learning_rate': 1.6573258606885508e-05, 'epoch': 0.17}
{'loss': 0.2781, 'grad_norm': 11.6875, 'learning_rate': 1.657005604483587e-05, 'epoch': 0.17}
{'loss': 0.2744, 'grad_norm': 5.59375, 'learning_rate': 1.656685348278623e-05, 'epoch': 0.17}
{'loss': 0.2746, 'grad_norm': 4.34375, 'learning_rate': 1.6563650920736593e-05, 'epoch': 0.17}
{'loss': 0.2713, 'grad_norm': 8.5, 'learning_rate': 1.656044835868695e-05, 'epoch': 0.17}
{'loss': 0.2998, 'grad_norm': 8.25, 'learning_rate': 1.655724579663731e-05, 'epoch': 0.17}
{'loss': 0.2685, 'grad_norm': 4.6875, 'learning_rate': 1.655404323458767e-05, 'epoch': 0.17}
{'loss': 0.2755, 'grad_norm': 6.59375, 'learning_rate': 1.655084067253803e-05, 'epoch': 0.17}
{'loss': 0.2807, 'grad_norm': 4.8125, 'learning_rate': 1.6547638110488392e-05, 'epoch': 0.17}
{'loss': 0.3, 'grad_norm': 10.1875, 'learning_rate': 1.6544435548438752e-05, 'epoch': 0.17}
{'loss': 0.2986, 'grad_norm': 9.625, 'learning_rate': 1.6541232986389113e-05, 'epoch': 0.17}
{'loss': 0.2921, 'grad_norm': 6.15625, 'learning_rate': 1.6538030424339473e-05, 'epoch': 0.17}
{'loss': 0.2704, 'grad_norm': 4.0, 'learning_rate': 1.6534827862289834e-05, 'epoch': 0.17}
{'loss': 0.3031, 'grad_norm': 5.1875, 'learning_rate': 1.6531625300240194e-05, 'epoch': 0.17}
{'loss': 0.2654, 'grad_norm': 5.8125, 'learning_rate': 1.6528422738190555e-05, 'epoch': 0.17}
{'loss': 0.2776, 'grad_norm': 4.90625, 'learning_rate': 1.6525220176140915e-05, 'epoch': 0.17}
{'loss': 0.2905, 'grad_norm': 7.875, 'learning_rate': 1.6522017614091276e-05, 'epoch': 0.17}
{'loss': 0.2908, 'grad_norm': 4.8125, 'learning_rate': 1.6518815052041636e-05, 'epoch': 0.17}
{'loss': 0.301, 'grad_norm': 4.53125, 'learning_rate': 1.6515612489991993e-05, 'epoch': 0.18}
{'loss': 0.2892, 'grad_norm': 5.0, 'learning_rate': 1.6512409927942354e-05, 'epoch': 0.18}
{'loss': 0.2718, 'grad_norm': 8.125, 'learning_rate': 1.6509207365892717e-05, 'epoch': 0.18}
{'loss': 0.2436, 'grad_norm': 15.25, 'learning_rate': 1.6506004803843078e-05, 'epoch': 0.18}
{'loss': 0.268, 'grad_norm': 8.125, 'learning_rate': 1.6502802241793435e-05, 'epoch': 0.18}
{'loss': 0.3076, 'grad_norm': 12.25, 'learning_rate': 1.6499599679743795e-05, 'epoch': 0.18}
{'loss': 0.2504, 'grad_norm': 5.8125, 'learning_rate': 1.6496397117694156e-05, 'epoch': 0.18}
{'loss': 0.2812, 'grad_norm': 6.3125, 'learning_rate': 1.6493194555644516e-05, 'epoch': 0.18}
{'loss': 0.282, 'grad_norm': 9.9375, 'learning_rate': 1.6489991993594877e-05, 'epoch': 0.18}
{'loss': 0.2774, 'grad_norm': 6.28125, 'learning_rate': 1.6486789431545237e-05, 'epoch': 0.18}
{'loss': 0.2847, 'grad_norm': 4.21875, 'learning_rate': 1.6483586869495598e-05, 'epoch': 0.18}
{'loss': 0.3253, 'grad_norm': 11.625, 'learning_rate': 1.648038430744596e-05, 'epoch': 0.18}
{'loss': 0.2723, 'grad_norm': 4.0625, 'learning_rate': 1.647718174539632e-05, 'epoch': 0.18}
{'loss': 0.2528, 'grad_norm': 3.671875, 'learning_rate': 1.647397918334668e-05, 'epoch': 0.18}
{'loss': 0.2713, 'grad_norm': 6.71875, 'learning_rate': 1.647077662129704e-05, 'epoch': 0.18}
{'loss': 0.3081, 'grad_norm': 5.875, 'learning_rate': 1.64675740592474e-05, 'epoch': 0.18}
{'loss': 0.2566, 'grad_norm': 6.34375, 'learning_rate': 1.646437149719776e-05, 'epoch': 0.18}
{'loss': 0.2833, 'grad_norm': 5.4375, 'learning_rate': 1.646116893514812e-05, 'epoch': 0.18}
{'loss': 0.2981, 'grad_norm': 11.0625, 'learning_rate': 1.6457966373098478e-05, 'epoch': 0.18}
{'loss': 0.2832, 'grad_norm': 4.3125, 'learning_rate': 1.645476381104884e-05, 'epoch': 0.18}
{'loss': 0.2717, 'grad_norm': 12.25, 'learning_rate': 1.6451561248999203e-05, 'epoch': 0.18}
{'loss': 0.2794, 'grad_norm': 6.375, 'learning_rate': 1.6448358686949563e-05, 'epoch': 0.18}
{'loss': 0.2964, 'grad_norm': 5.71875, 'learning_rate': 1.644515612489992e-05, 'epoch': 0.18}
{'loss': 0.2857, 'grad_norm': 8.9375, 'learning_rate': 1.644195356285028e-05, 'epoch': 0.18}
{'loss': 0.3046, 'grad_norm': 12.75, 'learning_rate': 1.643875100080064e-05, 'epoch': 0.18}
{'loss': 0.2962, 'grad_norm': 4.9375, 'learning_rate': 1.6435548438751e-05, 'epoch': 0.18}
{'loss': 0.2807, 'grad_norm': 12.0625, 'learning_rate': 1.6432345876701362e-05, 'epoch': 0.18}
{'loss': 0.2891, 'grad_norm': 4.84375, 'learning_rate': 1.6429143314651723e-05, 'epoch': 0.18}
{'loss': 0.2799, 'grad_norm': 4.3125, 'learning_rate': 1.6425940752602083e-05, 'epoch': 0.18}
{'loss': 0.3213, 'grad_norm': 18.0, 'learning_rate': 1.6422738190552444e-05, 'epoch': 0.18}
{'loss': 0.2798, 'grad_norm': 8.875, 'learning_rate': 1.6419535628502804e-05, 'epoch': 0.18}
{'loss': 0.2703, 'grad_norm': 3.9375, 'learning_rate': 1.6416333066453164e-05, 'epoch': 0.18}
{'loss': 0.2827, 'grad_norm': 16.75, 'learning_rate': 1.6413130504403525e-05, 'epoch': 0.18}
{'loss': 0.2759, 'grad_norm': 5.3125, 'learning_rate': 1.6409927942353885e-05, 'epoch': 0.18}
{'loss': 0.2699, 'grad_norm': 6.84375, 'learning_rate': 1.6406725380304246e-05, 'epoch': 0.18}
{'loss': 0.3203, 'grad_norm': 17.375, 'learning_rate': 1.6403522818254606e-05, 'epoch': 0.18}
{'loss': 0.2773, 'grad_norm': 4.59375, 'learning_rate': 1.6400320256204963e-05, 'epoch': 0.18}
{'loss': 0.2777, 'grad_norm': 5.09375, 'learning_rate': 1.6397117694155324e-05, 'epoch': 0.18}
{'loss': 0.3031, 'grad_norm': 4.71875, 'learning_rate': 1.6393915132105688e-05, 'epoch': 0.18}
{'loss': 0.3799, 'grad_norm': 24.5, 'learning_rate': 1.6390712570056045e-05, 'epoch': 0.18}
{'loss': 0.237, 'grad_norm': 10.0625, 'learning_rate': 1.6387510008006405e-05, 'epoch': 0.18}
{'loss': 0.2739, 'grad_norm': 4.34375, 'learning_rate': 1.6384307445956766e-05, 'epoch': 0.18}
{'loss': 0.2922, 'grad_norm': 5.90625, 'learning_rate': 1.6381104883907126e-05, 'epoch': 0.18}
{'loss': 0.3246, 'grad_norm': 10.0, 'learning_rate': 1.6377902321857487e-05, 'epoch': 0.18}
{'loss': 0.2725, 'grad_norm': 4.375, 'learning_rate': 1.6374699759807847e-05, 'epoch': 0.18}
{'loss': 0.2965, 'grad_norm': 6.28125, 'learning_rate': 1.6371497197758208e-05, 'epoch': 0.18}
{'loss': 0.2935, 'grad_norm': 9.8125, 'learning_rate': 1.6368294635708568e-05, 'epoch': 0.18}
{'loss': 0.2745, 'grad_norm': 4.40625, 'learning_rate': 1.636509207365893e-05, 'epoch': 0.18}
{'loss': 0.2768, 'grad_norm': 4.6875, 'learning_rate': 1.636188951160929e-05, 'epoch': 0.18}
{'loss': 0.2958, 'grad_norm': 9.9375, 'learning_rate': 1.635868694955965e-05, 'epoch': 0.18}
{'loss': 0.2825, 'grad_norm': 6.8125, 'learning_rate': 1.635548438751001e-05, 'epoch': 0.18}
{'loss': 0.29, 'grad_norm': 8.5625, 'learning_rate': 1.635228182546037e-05, 'epoch': 0.18}
{'loss': 0.2838, 'grad_norm': 5.8125, 'learning_rate': 1.634907926341073e-05, 'epoch': 0.18}
{'loss': 0.3029, 'grad_norm': 10.75, 'learning_rate': 1.6345876701361088e-05, 'epoch': 0.18}
{'loss': 0.2665, 'grad_norm': 4.25, 'learning_rate': 1.634267413931145e-05, 'epoch': 0.18}
{'loss': 0.2709, 'grad_norm': 10.25, 'learning_rate': 1.6339471577261813e-05, 'epoch': 0.18}
{'loss': 0.2948, 'grad_norm': 9.1875, 'learning_rate': 1.6336269015212173e-05, 'epoch': 0.18}
{'loss': 0.2417, 'grad_norm': 13.625, 'learning_rate': 1.633306645316253e-05, 'epoch': 0.18}
{'loss': 0.3029, 'grad_norm': 4.75, 'learning_rate': 1.632986389111289e-05, 'epoch': 0.18}
{'loss': 0.3032, 'grad_norm': 7.28125, 'learning_rate': 1.632666132906325e-05, 'epoch': 0.18}
{'loss': 0.2963, 'grad_norm': 4.46875, 'learning_rate': 1.632345876701361e-05, 'epoch': 0.18}
{'loss': 0.2895, 'grad_norm': 4.53125, 'learning_rate': 1.6320256204963972e-05, 'epoch': 0.18}
{'loss': 0.2586, 'grad_norm': 4.59375, 'learning_rate': 1.6317053642914332e-05, 'epoch': 0.18}
{'loss': 0.2951, 'grad_norm': 4.6875, 'learning_rate': 1.6313851080864693e-05, 'epoch': 0.19}
{'loss': 0.2848, 'grad_norm': 4.96875, 'learning_rate': 1.6310648518815053e-05, 'epoch': 0.19}
{'loss': 0.2881, 'grad_norm': 5.25, 'learning_rate': 1.6307445956765414e-05, 'epoch': 0.19}
{'loss': 0.2658, 'grad_norm': 5.78125, 'learning_rate': 1.6304243394715774e-05, 'epoch': 0.19}
{'loss': 0.249, 'grad_norm': 4.5625, 'learning_rate': 1.6301040832666135e-05, 'epoch': 0.19}
{'loss': 0.2607, 'grad_norm': 4.03125, 'learning_rate': 1.6297838270616495e-05, 'epoch': 0.19}
{'loss': 0.2653, 'grad_norm': 4.0625, 'learning_rate': 1.6294635708566856e-05, 'epoch': 0.19}
{'loss': 0.3023, 'grad_norm': 6.71875, 'learning_rate': 1.6291433146517216e-05, 'epoch': 0.19}
{'loss': 0.2472, 'grad_norm': 6.46875, 'learning_rate': 1.6288230584467573e-05, 'epoch': 0.19}
{'loss': 0.292, 'grad_norm': 4.46875, 'learning_rate': 1.6285028022417934e-05, 'epoch': 0.19}
{'loss': 0.3118, 'grad_norm': 14.6875, 'learning_rate': 1.6281825460368298e-05, 'epoch': 0.19}
{'loss': 0.292, 'grad_norm': 4.59375, 'learning_rate': 1.6278622898318658e-05, 'epoch': 0.19}
{'loss': 0.268, 'grad_norm': 5.59375, 'learning_rate': 1.6275420336269015e-05, 'epoch': 0.19}
{'loss': 0.3028, 'grad_norm': 8.9375, 'learning_rate': 1.6272217774219376e-05, 'epoch': 0.19}
{'loss': 0.2781, 'grad_norm': 5.0, 'learning_rate': 1.6269015212169736e-05, 'epoch': 0.19}
{'loss': 0.2883, 'grad_norm': 4.3125, 'learning_rate': 1.6265812650120097e-05, 'epoch': 0.19}
{'loss': 0.2667, 'grad_norm': 7.53125, 'learning_rate': 1.6262610088070457e-05, 'epoch': 0.19}
{'loss': 0.2735, 'grad_norm': 5.25, 'learning_rate': 1.6259407526020818e-05, 'epoch': 0.19}
{'loss': 0.2757, 'grad_norm': 6.3125, 'learning_rate': 1.6256204963971178e-05, 'epoch': 0.19}
{'loss': 0.2571, 'grad_norm': 8.3125, 'learning_rate': 1.625300240192154e-05, 'epoch': 0.19}
{'loss': 0.251, 'grad_norm': 6.75, 'learning_rate': 1.62497998398719e-05, 'epoch': 0.19}
{'loss': 0.2561, 'grad_norm': 8.4375, 'learning_rate': 1.624659727782226e-05, 'epoch': 0.19}
{'loss': 0.2741, 'grad_norm': 4.46875, 'learning_rate': 1.624339471577262e-05, 'epoch': 0.19}
{'loss': 0.2452, 'grad_norm': 4.875, 'learning_rate': 1.624019215372298e-05, 'epoch': 0.19}
{'loss': 0.286, 'grad_norm': 9.5, 'learning_rate': 1.623698959167334e-05, 'epoch': 0.19}
{'loss': 0.3082, 'grad_norm': 10.375, 'learning_rate': 1.62337870296237e-05, 'epoch': 0.19}
{'loss': 0.2836, 'grad_norm': 10.6875, 'learning_rate': 1.623058446757406e-05, 'epoch': 0.19}
{'loss': 0.2224, 'grad_norm': 5.09375, 'learning_rate': 1.6227381905524422e-05, 'epoch': 0.19}
{'loss': 0.3481, 'grad_norm': 15.4375, 'learning_rate': 1.6224179343474783e-05, 'epoch': 0.19}
{'loss': 0.3856, 'grad_norm': 30.0, 'learning_rate': 1.6220976781425143e-05, 'epoch': 0.19}
{'loss': 0.2457, 'grad_norm': 5.125, 'learning_rate': 1.62177742193755e-05, 'epoch': 0.19}
  File "/accounts/projects/sewonm/prasann/projects/curriculum-CoT/biglmexps/finetune.py", line 72, in <module>
    trainerstats = trainer.train()
                   ^^^^^^^^^^^^^^^
  File "/accounts/projects/sewonm/prasann/projects/curriculum-CoT/unsloth_compiled_cache/UnslothSFTTrainer.py", line 64, in wrapper
    output = f(self, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/accounts/projects/sewonm/prasann/.conda/envs/cotenv/lib/python3.12/site-packages/transformers/trainer.py", line 2325, in train
    return inner_training_loop(
           ^^^^^^^^^^^^^^^^^^^^
  File "<string>", line 328, in _fast_inner_training_loop
  File "/accounts/projects/sewonm/prasann/projects/curriculum-CoT/unsloth_compiled_cache/UnslothSFTTrainer.py", line 1218, in training_step
    return super().training_step(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<string>", line 40, in _unsloth_training_step
  File "/accounts/projects/sewonm/prasann/projects/curriculum-CoT/unsloth_compiled_cache/UnslothSFTTrainer.py", line 1207, in compute_loss
    outputs = super().compute_loss(
              ^^^^^^^^^^^^^^^^^^^^^
  File "/accounts/projects/sewonm/prasann/.conda/envs/cotenv/lib/python3.12/site-packages/unsloth/models/_utils.py", line 1659, in _unsloth_pre_compute_loss
    outputs = self._old_compute_loss(model, inputs, *args, **kwargs)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<string>", line 36, in compute_loss
  File "/accounts/projects/sewonm/prasann/.conda/envs/cotenv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1775, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/accounts/projects/sewonm/prasann/.conda/envs/cotenv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1786, in _call_impl
    return forward_call(*args, **kwargs)
